1709089380000,0.09560000,0.09565000,0.09543000,0.09556000,4035424.00000000,1709089439999,385406.29149000,560,1720934.00000000,164342.16174000,0
1709089440000,0.09556000,0.09571000,0.09556000,0.09562000,536124.00000000,1709089499999,51286.36874000,154,110255.00000000,10543.90009000,0
1709089500000,0.09563000,0.09565000,0.09539000,0.09551000,4145189.00000000,1709089559999,395825.12964000,728,2019829.00000000,192863.14603000,0
1709089560000,0.09551000,0.09552000,0.09521000,0.09544000,4030883.00000000,1709089619999,384422.68511000,741,1016369.00000000,96905.73461000,0
1709089620000,0.09544000,0.09548000,0.09538000,0.09545000,2062082.00000000,1709089679999,196798.54478000,286,714905.00000000,68229.84088000,0
1709089680000,0.09545000,0.09546000,0.09515000,0.09517000,1979873.00000000,1709089739999,188680.22443000,452,613336.00000000,58432.54579000,0
1709089740000,0.09517000,0.09527000,0.09475000,0.09503000,10979299.00000000,1709089799999,1042657.63163000,2221,5425175.00000000,514967.49033000,0
1709089800000,0.09504000,0.09512000,0.09497000,0.09511000,2420823.00000000,1709089859999,230082.56807000,473,1234646.00000000,117341.94654000,0
1709089860000,0.09510000,0.09512000,0.09488000,0.09488000,1482237.00000000,1709089919999,140859.31128000,337,320628.00000000,30467.83006000,0
1709089920000,0.09488000,0.09505000,0.09485000,0.09504000,1388006.00000000,1709089979999,131793.43619000,320,1023976.00000000,97226.96838000,0
1709089980000,0.09504000,0.09509000,0.09502000,0.09505000,1295222.00000000,1709090039999,123107.84662000,228,342131.00000000,32520.37456000,0
1709090040000,0.09506000,0.09506000,0.09488000,0.09506000,1256286.00000000,1709090099999,119336.72153000,234,623492.00000000,59211.93918000,0
1709090100000,0.09506000,0.09511000,0.09453000,0.09471000,3239969.00000000,1709090159999,306943.36569000,687,1506306.00000000,142726.97249000,0
1709090160000,0.09471000,0.09481000,0.09459000,0.09467000,3160682.00000000,1709090219999,299320.61577000,443,754702.00000000,71465.10633000,0
1709090220000,0.09467000,0.09478000,0.09466000,0.09467000,2653455.00000000,1709090279999,251380.64383000,258,1084093.00000000,102698.36285000,0
1709090280000,0.09466000,0.09491000,0.09456000,0.09487000,2474873.00000000,1709090339999,234378.79914000,465,1023274.00000000,96943.27914000,0
1709090340000,0.09487000,0.09497000,0.09483000,0.09496000,1846538.00000000,1709090399999,175248.56777000,248,758635.00000000,71991.95253000,0
1709090400000,0.09496000,0.09496000,0.09486000,0.09490000,1381025.00000000,1709090459999,131070.59850000,197,842616.00000000,79965.14681000,0
1709090460000,0.09490000,0.09490000,0.09480000,0.09489000,990387.00000000,1709090519999,93957.56050000,144,487221.00000000,46218.95204000,0
